C:\Data\BAS_sjro\May_2016\LP4B_XRF     11/05/2016  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000010.spe	857.20	7.71	1	0.018361	-0.019330	0.007027	0.108113	18848.00000	1.49	9	44	352	6	0	0	149	1070	1258	1493	104	142	977	56703	144	104	93	288	0	19	0	476	1433	0	882	0	0	0	54	237	686	71	120	70	94	88	50	59	63	266	0	579833715018360	14369	4434	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000011.spe	857.40	7.71	1	0.018359	-0.019330	0.006977	0.108113	19291.00000	1.58	0	49	308	9	0	5	106	1182	1211	1554	129	146	1138	60414	216	129	87	232	24	46	0	597	1238	0	713	0	0	0	63	258	593	128	132	170	94	33	0	66	136	320	6	768431226212532	14512	4553	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000012.spe	857.60	7.71	1	0.018356	-0.019330	0.006916	0.108113	19212.00000	1.35	28	86	313	12	0	0	172	1180	1159	1470	58	163	1107	59727	190	105	133	205	25	24	0	614	1272	0	775	0	0	0	92	277	702	91	128	135	122	26	87	81	127	377	0	0	14396	4393	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000013.spe	857.80	7.71	1	0.018354	-0.019330	0.006937	0.108113	19495.00000	1.50	66	87	330	0	21	0	134	1171	1129	1402	69	170	1107	61198	157	153	33	211	0	0	0	549	1228	0	622	0	0	0	133	276	677	128	164	87	74	102	74	64	190	357	5	0	14667	4476	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000014.spe	858.00	7.72	1	0.018354	-0.019330	0.006974	0.108113	19972.00000	1.48	66	72	324	0	0	0	105	1284	1129	1288	71	125	1251	62949	125	136	96	347	0	51	0	492	1144	0	721	0	0	0	116	276	756	103	110	51	89	69	35	0	142	362	6	0	15015	4479	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000015.spe	858.20	7.72	1	0.018353	-0.019330	0.006993	0.108113	20351.00000	1.58	26	59	328	20	0	0	143	1355	1122	1404	89	131	1172	65618	249	166	101	185	0	29	19	595	1186	0	479	0	0	0	115	253	664	73	154	64	93	41	0	45	127	325	0	0	15209	4567	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000016.spe	858.40	7.72	1	0.018357	-0.019330	0.007080	0.108113	20287.00000	1.47	0	21	281	6	0	0	110	1347	1096	1317	47	155	1138	66280	74	135	109	284	56	44	55	722	932	38	663	0	0	0	93	231	601	92	225	98	52	18	24	112	214	424	0	0	15252	4380	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000017.spe	858.60	7.72	1	0.018356	-0.019330	0.007080	0.108113	20279.00000	1.57	20	49	278	11	0	0	139	1345	1035	1316	34	140	1253	65800	146	117	137	271	0	19	19	647	1052	0	810	0	0	6	148	259	666	96	137	54	58	95	0	0	34	367	15	0	15415	4547	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000018.spe	858.80	7.72	1	0.018355	-0.019330	0.007080	0.108113	20613.00000	1.39	30	62	259	5	7	0	150	1380	1072	1339	100	154	1316	67981	250	119	91	217	104	73	0	532	978	0	553	0	0	0	86	266	639	118	88	80	58	0	99	18	201	400	15	1598756703154269	15216	4485	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000019.spe	859.00	7.72	1	0.018353	-0.019330	0.007099	0.108113	20818.00000	1.73	18	59	260	18	5	4	161	1416	1003	1345	96	143	1348	70316	302	130	52	276	0	0	17	557	884	0	608	0	0	0	103	302	640	69	57	62	0	117	41	0	130	239	0	736555433968839	15221	4361	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000020.spe	859.20	7.73	1	0.018360	-0.019330	0.007149	0.108113	20620.00000	1.40	15	66	300	4	0	8	140	1479	1021	1296	74	160	1344	69907	196	117	4	287	0	0	0	627	1008	32	581	0	0	0	131	338	624	41	139	35	117	109	8	50	82	358	0	0	14969	4080	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000021.spe	859.40	7.73	1	0.018358	-0.019330	0.007097	0.108113	20215.00000	1.46	0	20	274	0	0	0	114	1345	1167	1320	110	145	1360	66385	126	144	94	299	0	0	0	641	1106	0	590	0	0	0	139	314	622	92	128	92	104	97	176	45	0	439	0	597469972962381	15034	4383	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000022.spe	859.60	7.73	1	0.018360	-0.019330	0.007109	0.108113	20083.00000	1.59	0	32	313	0	0	0	126	1196	1279	1487	58	152	1226	64299	180	92	58	245	0	0	0	684	1088	49	547	0	0	0	101	270	643	87	127	32	68	102	221	0	0	342	0	600077072057658	15232	4595	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000023.spe	859.80	7.73	1	0.018361	-0.019330	0.007144	0.108113	19603.00000	1.55	7	41	434	7	0	0	172	1243	1403	1596	97	119	1165	62057	51	101	99	208	0	62	71	554	1167	0	494	0	0	0	99	242	697	120	142	90	63	75	131	131	113	452	4	0	14629	4272	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000024.spe	860.00	7.73	1	0.018358	-0.019330	0.007063	0.108113	18856.00000	1.46	31	63	380	10	0	0	138	1088	1317	1483	86	147	1114	58100	94	142	57	225	0	20	0	590	1179	16	687	0	0	0	51	270	728	101	179	88	148	67	43	43	107	375	0	0	14142	4229	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000025.spe	860.20	7.73	1	0.018359	-0.019330	0.007083	0.108113	18664.00000	1.58	17	44	397	10	14	7	147	1075	1364	1541	128	152	1073	56266	125	129	56	185	0	49	0	490	1331	0	508	0	9	0	79	235	709	141	111	72	51	39	164	92	60	241	10	0	14602	4339	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000026.spe	860.40	7.73	1	0.018361	-0.019330	0.007119	0.108113	18552.00000	1.46	17	54	384	9	0	0	143	1088	1470	1672	55	158	1000	55074	187	128	46	177	0	21	25	605	1380	83	691	0	0	0	85	258	718	95	126	0	71	21	170	50	12	255	0	199131640812380	14057	4435	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000027.spe	860.60	7.73	1	0.018361	-0.019330	0.007097	0.108113	18423.00000	1.49	0	48	396	0	0	0	142	1072	1301	1590	60	182	1029	53920	0	84	154	153	23	0	28	432	1459	0	660	0	0	0	85	167	805	93	130	79	0	0	72	18	74	428	0	0	14425	4502	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000028.spe	860.80	7.73	1	0.018360	-0.019330	0.007053	0.108113	18620.00000	1.52	9	55	343	23	0	0	123	1120	1372	1594	72	140	992	54257	145	156	146	195	32	4	0	494	1486	0	679	0	0	0	59	236	706	39	134	89	34	0	67	0	93	275	0	980399607341638	14388	4580	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000029.spe	861.00	7.73	1	0.018361	-0.019330	0.007039	0.108113	19002.00000	1.58	64	72	379	8	8	0	133	1187	1320	1624	76	147	1000	56553	11	87	59	194	0	0	13	489	1417	0	710	0	0	0	74	255	784	92	201	0	34	110	0	125	140	335	25	1220370895438050	14467	4620	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000030.spe	861.20	7.74	1	0.018358	-0.019330	0.006915	0.108113	19226.00000	1.50	18	45	426	0	0	0	154	1173	1448	1599	62	160	1116	57927	136	102	133	334	0	56	0	488	1451	0	619	0	0	10	120	267	741	158	123	39	118	57	19	90	0	335	5	1602138216603574	14555	4578	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000031.spe	861.40	7.74	1	0.018356	-0.019330	0.006982	0.108113	19102.00000	1.43	17	61	461	0	0	0	118	1107	1351	1565	104	170	1067	56804	197	129	118	211	0	0	32	442	1527	73	805	0	9	0	76	248	784	170	209	74	31	61	8	0	214	282	0	0	14860	4615	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000032.spe	861.60	7.74	1	0.018357	-0.019330	0.007015	0.108113	19227.00000	1.48	0	0	401	18	0	0	92	1171	1279	1617	77	133	956	56582	58	123	53	284	0	47	0	552	1366	20	705	0	0	0	83	281	653	154	171	131	167	123	113	24	56	377	0	1196629177637890	14906	4725	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000033.spe	861.80	7.74	1	0.018356	-0.019330	0.007000	0.108113	19425.00000	1.52	33	44	350	23	14	0	156	1171	1250	1407	48	169	1088	57379	131	109	81	199	23	0	0	602	1451	0	757	0	0	0	111	266	652	15	172	67	56	87	9	103	116	337	8	764294613847316	15369	4610	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000034.spe	862.00	7.74	1	0.018356	-0.019330	0.006891	0.108113	19732.00000	1.51	37	66	349	5	0	0	131	1186	1270	1443	49	150	1111	59253	121	131	107	228	0	13	0	613	1275	0	645	0	0	0	74	237	705	128	91	80	98	174	208	32	59	352	9	333472813921017	15693	4559	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000035.spe	862.20	7.74	1	0.018357	-0.019330	0.006845	0.108113	20324.00000	1.55	0	26	290	0	0	0	138	1258	1126	1446	50	104	1194	63069	97	72	114	183	0	0	18	677	1223	0	682	0	0	0	111	207	621	60	194	137	110	152	147	50	127	411	0	1458660331434141	15917	4540	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000036.spe	862.40	7.74	1	0.018359	-0.019330	0.006831	0.108113	21040.00000	1.52	8	24	283	0	11	0	130	1380	1248	1374	124	153	1256	69012	119	112	117	206	0	116	0	575	1154	104	633	0	0	5	138	288	673	99	139	16	107	158	72	54	107	457	8	1142105078049436	15675	4308	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000037.spe	862.60	7.74	1	0.018357	-0.019330	0.006858	0.108113	21119.00000	1.62	23	75	323	16	0	0	142	1353	1110	1366	73	155	1337	70945	151	178	102	336	0	19	32	591	960	0	471	0	0	0	118	269	683	94	142	38	79	144	88	97	0	380	0	0	15441	4322	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000038.spe	862.80	7.74	1	0.018354	-0.019330	0.006893	0.108113	20934.00000	1.41	23	37	312	7	0	0	128	1343	1114	1365	97	152	1300	70676	38	102	91	223	0	0	0	651	918	0	585	0	0	0	68	233	703	128	238	75	159	114	43	17	136	494	0	1161784064290751	15187	4246	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000039.spe	863.00	7.74	1	0.018353	-0.019330	0.006911	0.108113	20610.00000	1.66	29	44	346	7	15	0	150	1354	1169	1407	112	123	1239	68570	238	111	62	282	0	92	0	562	997	0	564	0	0	0	110	309	681	94	152	43	86	72	93	40	102	436	0	0	15066	4316	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000040.spe	863.20	7.74	1	0.018358	-0.019330	0.006873	0.108113	20311.00000	1.42	0	46	387	6	6	0	155	1329	1318	1445	99	147	1238	67573	207	88	101	207	0	0	0	696	1046	0	439	0	8	0	102	216	602	11	231	131	54	188	154	0	70	368	0	712339284014050	14603	4163	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000041.spe	863.40	7.75	1	0.018356	-0.019330	0.006858	0.108113	19960.00000	1.62	32	57	367	0	0	0	142	1262	1409	1543	49	157	1273	64774	199	103	86	275	0	106	0	560	1075	0	640	0	0	8	134	314	684	33	111	0	80	134	112	0	34	368	6	0	14294	4036	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000042.spe	863.60	7.75	1	0.018355	-0.019330	0.006815	0.108113	19316.00000	1.53	0	39	390	0	9	0	137	1214	1396	1477	84	160	1171	60304	292	163	106	306	0	60	0	530	1367	0	715	0	0	0	97	271	692	89	123	94	99	36	99	85	0	300	0	1237708375029733	14512	4352	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000043.spe	863.80	7.75	1	0.018358	-0.019330	0.006833	0.108113	18702.00000	1.42	33	51	430	27	0	0	155	1131	1509	1491	71	128	1048	55930	130	149	60	166	0	0	0	502	1381	0	557	0	0	0	89	229	687	133	124	36	133	84	52	44	65	307	0	1244275577744471	13497	4304	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000044.spe	864.00	7.75	1	0.018357	-0.019330	0.006833	0.108113	18290.00000	1.47	0	33	356	0	11	0	135	1037	1496	1481	60	157	943	51980	247	94	85	179	0	42	52	518	1494	47	722	0	0	0	99	214	744	110	167	73	118	129	46	88	150	184	0	1077270597146586	14165	4490	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000045.spe	864.20	7.75	1	0.018358	-0.019330	0.006905	0.108113	18527.00000	1.55	9	42	366	12	10	0	122	964	1459	1616	37	134	972	51460	143	80	70	237	5	0	0	492	1670	0	839	0	0	0	82	225	788	128	170	74	178	77	83	58	88	302	0	0	14569	4776	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000046.spe	864.40	7.75	1	0.018358	-0.019330	0.006873	0.108113	19145.00000	1.56	11	64	423	6	10	5	121	1163	1685	1736	46	107	1115	54703	0	106	168	237	0	72	0	505	1802	0	761	0	0	11	93	232	757	124	140	86	54	157	83	0	15	429	0	1458262027214482	14276	4654	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000047.spe	864.60	7.75	1	0.018359	-0.019330	0.006934	0.108113	18719.00000	1.52	0	23	380	17	9	0	170	1111	1565	1557	41	131	994	52512	36	90	121	226	0	33	47	536	1710	0	783	0	0	0	139	217	777	105	139	42	0	148	96	104	24	368	0	653684245577010	14823	4746	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000048.spe	864.80	7.75	1	0.018357	-0.019330	0.006904	0.108113	18794.00000	1.48	25	69	343	9	6	0	158	1031	1451	1457	111	150	992	52914	248	160	39	301	27	10	0	489	1540	71	815	0	0	0	104	243	714	67	159	7	47	61	47	0	39	279	17	2625729156376538	15136	4731	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000049.spe	865.00	7.75	1	0.018356	-0.019330	0.006904	0.108113	19382.00000	1.44	17	69	335	14	12	0	106	1086	1263	1463	74	182	1040	57386	171	142	95	247	0	89	16	526	1389	57	712	0	4	0	124	208	634	93	170	94	59	88	114	152	105	376	13	0	15125	4648	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000050.spe	865.20	7.75	1	0.018358	-0.019330	0.006863	0.108113	20246.00000	1.67	30	58	299	9	0	16	126	1357	1253	1368	58	168	1154	63628	19	137	24	264	65	48	0	577	1224	0	769	0	0	0	131	377	655	132	79	34	65	13	29	0	181	440	0	0	15499	4736	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000051.spe	865.40	7.75	1	0.018359	-0.019330	0.006815	0.108113	20634.00000	1.51	64	113	331	20	0	0	148	1371	1157	1458	68	169	1185	66443	110	97	100	287	0	0	80	631	1127	112	800	0	0	0	119	254	655	97	142	125	47	66	102	86	148	359	0	2095477786870807	15615	4486	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000052.spe	865.60	7.75	1	0.018357	-0.019330	0.006762	0.108113	21206.00000	1.44	9	50	293	14	0	0	137	1367	1161	1328	114	146	1311	70484	242	153	99	292	0	0	42	637	1121	0	697	0	0	0	105	231	596	96	229	129	58	97	55	82	125	303	0	0	15578	4372	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000053.spe	865.80	7.75	1	0.018359	-0.019330	0.006776	0.108113	21300.00000	1.59	0	86	322	0	0	0	113	1532	1134	1444	129	164	1352	71594	25	101	42	276	0	0	0	775	998	64	541	0	0	0	92	253	540	41	151	66	24	26	31	0	251	434	0	726430252161263	15981	4361	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000054.spe	866.00	7.75	1	0.018356	-0.019330	0.006813	0.108113	21088.00000	1.34	17	51	283	12	7	0	154	1456	1120	1384	47	143	1350	71292	25	137	117	175	0	102	123	636	961	0	638	0	0	0	125	232	686	112	140	89	15	121	167	73	74	472	7	0	15732	4401	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000055.spe	866.20	7.76	1	0.018355	-0.019330	0.006829	0.108113	21027.00000	1.42	5	57	323	0	0	0	142	1483	1105	1351	67	160	1370	70660	199	114	89	175	0	0	0	695	779	0	509	0	0	0	87	299	645	38	118	0	0	78	38	7	150	400	0	0	15239	4389	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000056.spe	866.40	7.76	1	0.018354	-0.019330	0.006847	0.108113	20734.00000	1.61	16	58	350	0	6	0	146	1453	1156	1222	72	157	1310	70625	197	68	105	261	21	38	0	543	836	0	458	0	0	0	168	240	601	31	105	23	0	21	48	34	53	376	22	2029052651463306	14718	4113	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000057.spe	866.60	7.76	1	0.018356	-0.019330	0.006933	0.108113	19907.00000	1.56	7	45	338	0	0	0	169	1327	1174	1323	89	134	1318	66170	137	113	106	256	0	0	0	606	1022	0	571	0	0	0	122	286	529	47	134	66	58	100	53	0	67	428	0	2182696442153566	14346	4058	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000058.spe	866.80	7.76	1	0.018359	-0.019330	0.006980	0.108113	19107.00000	1.45	32	49	324	4	4	4	170	1221	1267	1366	72	132	1295	60189	122	69	80	283	0	48	0	647	1083	0	648	0	0	0	129	249	617	125	186	63	87	153	108	148	131	368	0	2719095328246755	14339	4264	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000059.spe	867.00	7.76	1	0.018358	-0.019330	0.007011	0.108113	18900.00000	1.50	0	19	320	0	0	0	134	1239	1253	1447	103	141	1257	58974	0	140	98	220	0	0	0	463	1191	0	655	0	0	0	57	243	740	51	198	0	90	149	120	40	14	452	0	0	14218	4296	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000060.spe	867.20	7.77	1	0.018356	-0.019330	0.006965	0.108113	18933.00000	1.44	25	72	356	17	0	0	135	1228	1370	1459	63	163	1275	59258	38	123	122	278	27	0	0	546	1321	0	736	0	0	0	109	193	716	55	233	85	107	26	107	25	0	399	8	0	14080	4433	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000061.spe	867.40	7.77	1	0.018356	-0.019330	0.006942	0.108113	18818.00000	1.48	55	73	362	28	14	0	142	1131	1344	1652	21	143	1273	56894	82	111	91	237	0	58	5	613	1529	0	560	0	0	0	111	226	670	148	159	120	63	146	13	0	74	354	0	470822184264978	13861	4374	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000062.spe	867.60	7.77	1	0.018355	-0.019330	0.006954	0.108113	18871.00000	1.62	23	69	334	0	0	0	132	1239	1427	1548	88	137	1092	57063	312	120	150	332	0	0	0	629	1494	0	917	0	0	0	86	252	704	86	214	49	82	57	56	35	124	246	0	1591484098485628	14434	4429	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000063.spe	867.80	7.77	1	0.018360	-0.019330	0.007049	0.108113	18755.00000	1.41	43	77	361	7	13	0	145	1212	1338	1523	70	140	1105	56208	42	150	126	307	0	0	105	530	1556	0	607	0	0	0	108	185	664	102	196	125	51	67	141	63	58	357	0	1687275969587867	14253	4567	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000064.spe	868.00	7.77	1	0.018360	-0.019330	0.007017	0.108113	19117.00000	1.42	0	41	371	11	0	0	145	1232	1297	1497	59	138	1060	58503	15	109	130	352	98	105	37	563	1459	0	674	0	0	0	122	238	640	125	132	109	101	51	82	57	141	369	0	0	14170	4667	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000065.spe	868.20	7.77	1	0.018358	-0.019330	0.006984	0.108113	19242.00000	1.47	23	43	363	11	6	0	151	1345	1301	1509	91	137	1063	59577	109	121	51	330	85	6	0	555	1179	63	727	0	0	0	82	291	715	116	91	111	69	44	126	120	112	417	0	0	14436	4337	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000066.spe	868.40	7.77	1	0.018359	-0.019330	0.006997	0.108113	19209.00000	1.51	39	62	418	0	0	0	134	1279	1231	1507	95	120	1043	59004	0	183	139	357	0	0	5	629	1243	0	690	0	0	0	104	200	741	142	158	107	43	56	80	75	91	422	0	1058498474021577	14258	4248	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000067.spe	868.60	7.78	1	0.018362	-0.019330	0.007046	0.108113	19059.00000	1.38	38	77	360	19	0	0	145	1268	1274	1552	44	146	1036	57268	103	77	32	380	10	0	0	598	1255	89	617	0	0	0	99	232	716	107	84	49	24	69	52	0	88	348	0	1281429737359689	14300	4605	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000068.spe	868.80	7.78	1	0.018363	-0.019330	0.007068	0.108113	19100.00000	1.50	0	58	372	11	6	0	152	1203	1363	1506	99	128	1144	57039	13	116	56	341	0	0	0	672	1536	0	738	0	0	0	125	250	712	64	174	77	150	127	41	205	40	324	0	134927808581014	14577	4710	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000069.spe	869.00	7.78	1	0.018363	-0.019330	0.007085	0.108113	19048.00000	1.58	27	61	379	0	0	0	154	1319	1313	1506	15	133	1029	55511	184	91	46	336	0	44	0	639	1389	0	765	0	0	0	120	351	734	62	70	41	75	115	55	92	88	306	31	0	14626	4712	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000070.spe	869.20	7.78	1	0.018364	-0.019330	0.007109	0.108113	19418.00000	1.64	7	35	371	7	0	0	119	1290	1263	1592	85	138	1037	57702	0	102	153	326	0	0	0	697	1417	6	706	0	0	0	30	168	724	100	207	76	100	187	66	114	136	430	0	0	15168	4570	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000071.spe	869.40	7.78	1	0.018360	-0.019330	0.007177	0.108113	19722.00000	1.54	16	77	403	0	0	0	131	1344	1224	1548	102	146	1033	59537	0	152	174	282	0	0	0	700	1358	0	687	0	0	0	90	177	768	64	260	57	68	50	51	0	154	377	11	0	15547	4898	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000072.spe	869.60	7.78	1	0.018357	-0.019330	0.007177	0.108113	19914.00000	1.42	0	63	373	0	0	0	162	1388	1256	1442	83	134	1022	60770	118	113	101	361	0	60	0	543	1423	158	787	0	0	0	115	217	713	55	165	0	41	54	98	42	160	383	0	0	15158	4791	
C:\Data\BAS_sjro\May_2016\LP4B_XRF\XRF data\L000073.spe	869.80	7.78	1	0.018358	-0.019330	0.007090	0.108113	19999.00000	1.45	0	39	292	5	6	0	170	1394	1221	1419	150	142	1007	61702	6	145	110	288	0	45	0	611	1276	0	709	0	0	0	102	286	705	168	94	71	130	98	104	13	64	510	0	1937372594299259	15180	4642	
