Age_SH20	Ln(Fe/Mn)
cal a BP	NA
4987.6	2.994386076
4989.69	2.856589723
4991.78	2.925114706
4993.87	2.993464897
4995.96	2.917650068
4998.06	2.91519925
5000.15	2.975900555
5002.24	3.035630765
5004.33	3.087639712
5006.42	2.927214213
5008.51	2.969258797
5010.6	2.97672154
5012.69	3.033033627
5014.78	3.090940303
5016.87	3.028522096
5018.97	3.161083726
5021.06	3.14743097
5023.15	3.009125331
5025.24	3.068732699
5027.33	3.168167155
5029.42	2.867006591
5031.51	3.013080912
5033.6	3.172676361
5035.69	3.075080697
5037.78	3.028443223
5039.88	2.94207276
5041.98	3.111471179
5044.08	3.070258332
5046.18	3.052579029
5048.27	3.444471812
5050.37	3.276845197
5052.47	3.025716963
5054.57	2.962921353
5056.67	2.991595288
5058.76	3.044834645
5060.86	3.17175734
5062.96	3.233928627
5065.06	3.234275041
5067.16	3.398847204
5069.25	3.244235737
5071.35	3.090911452
5073.45	3.05067441
5075.55	3.098309068
5077.65	3.049674174
5079.74	3.2907871
5081.84	2.992827828
5083.94	3.083232904
5086.04	3.078278966
5088.14	3.054231252
5090.23	2.994609194
5092.33	3.003968936
5094.43	2.728208277
5096.53	2.666135225
5098.63	2.759336104
5100.72	2.916041483
5102.82	2.918471476
5104.92	3.005929413
5107.02	2.983047114
5109.12	2.918210815
5111.21	2.956200588
5113.31	2.918239299
5115.41	3.022029226
5117.51	3.023652115
5119.61	2.984902872
5121.7	2.851227341
5123.8	2.737178474
5125.9	2.642872978
5128	2.535566713
5130.1	2.505669646
5132.19	2.622550033
5134.29	2.928280947
5136.39	2.775172527
5138.49	2.544064842
5140.59	2.527112302
5142.68	2.434875443
5144.74	2.527107004
5146.79	2.76078221
5148.84	2.863483408
5150.9	2.839263119
5152.95	3.00867926
5155.01	2.948563197
5157.06	2.914726921
5159.11	2.984395938
5161.17	2.985681938
5163.22	3.08814874
5165.27	2.970813468
5167.33	2.90416508
5169.38	2.808424484
5171.43	2.897751865
5173.49	2.927311321
5175.54	2.911243952
5177.6	2.834868974
5179.65	2.865668806
5181.7	2.849128799
5183.76	2.899920575
5185.81	2.804727042
5187.86	2.915511752
5189.92	3.02516498
5191.97	3.432519853
5194.03	3.024185405
5196.08	2.833773411
5198.13	3.054560667
5200.19	2.887364237
5202.24	2.940130229
5204.29	2.6683153
5206.35	2.864123532
5208.4	2.862024135
5210.45	3.016600542
5212.51	3.106299797
5214.56	3.050044263
5216.62	2.98307583
5218.67	2.893259517
5220.72	2.999593006
5222.78	2.936405374
5224.83	2.838810582
5226.88	3.049486676
5228.94	2.643473693
5230.99	2.702164946
5233.04	2.898872729
5235.1	2.881165709
5237.15	2.897650673
5239.21	3.065022499
5241.26	2.870984531
5243.31	2.873659588
5245.37	2.942037697
5247.43	2.958953022
5249.49	2.858286681
5251.54	2.747059855
5253.6	2.528643524
5255.66	2.481455821
5257.72	2.494364705
5259.78	2.358449741
5261.84	2.366906199
5263.9	2.500869351
5265.96	2.637595222
5268.02	2.699700667
5270.08	2.874631528
5272.14	2.986876471
5274.2	3.037029831
5276.26	3.039318836
5278.31	3.296214724
5280.37	3.204253306
5282.43	3.108099435
5284.49	3.165891693
5286.55	3.178927574
5288.61	3.12037747
5290.67	3.019949197
5292.73	3.131716014
5294.79	2.832757244
5296.85	2.946016681
5298.91	3.077077913
5300.97	3.045904608
5303.03	3.017872128
5305.09	3.143912786
5307.14	3.048474622
5309.2	3.08970203
5311.26	3.146022127
5313.32	2.944959948
5315.38	2.90332714
5317.44	2.946439869
5319.5	3.038835377
5321.56	2.948191329
5323.62	2.966927712
5325.68	2.925773685
5327.74	3.007473232
5329.8	2.96935533
5331.86	3.156201643
5333.91	2.85285391
5335.97	2.500980475
5338.03	2.603787912
5340.09	2.777009015
5342.15	2.735484275
5344.21	2.643560827
5346.27	2.773455065
5348.33	2.721409178
5350.38	2.657897536
5352.44	2.775824971
5354.49	2.752067087
5356.55	2.901058255
5358.6	2.865148746
5360.66	2.907269166
5362.71	2.800480769
5364.77	2.802262188
5366.82	2.828067875
5368.88	2.799977381
5370.93	2.818676826
5372.99	2.703880271
5375.04	2.787248274
5377.1	2.652003412
5379.15	2.700335602
5381.21	2.798426399
5383.26	2.678419292
5385.32	2.704387899
5387.37	2.605402655
5389.42	2.528566718
5391.48	2.593302657
5393.53	2.642413037
5395.59	2.788902298
5397.64	2.803469772
5399.7	2.917077491
5401.75	2.698465796
5403.81	2.78045906
5405.86	3.164044308
5407.92	3.010498109
5409.97	2.851622566
5412.03	2.814135842
5414.08	2.868623978
5416.14	2.816354586
5418.19	2.613676828
5420.25	2.651569789
5422.3	2.861614428
5424.36	2.847764625
5426.41	2.638954104
5428.47	2.621167765
5430.52	2.617246498
5432.58	2.706219765
5434.63	2.744371761
5436.68	2.717438951
5438.74	2.740355551
5440.79	2.510391333
5442.85	2.582155083
5444.9	2.646030048
5446.96	2.9347688
5449.01	2.980775808
5451.07	2.917052148
5458.83	2.679741167
5466.6	2.830655454
5474.36	2.826715319
5482.13	2.901306116
5489.89	2.796603598
5497.66	2.750769062
5505.43	2.909427844
5513.19	3.192542273
5520.96	3.109229408
5528.72	3.050896159
5536.49	3.083061238
5544.25	3.139998728
5552.02	3.191337306
5559.78	3.09682839
5567.55	3.215207132
5575.31	3.171971206
5583.08	3.00367363
5590.84	2.928624417
5598.61	3.087427802
5606.37	3.186492699
5614.14	3.159188264
5621.9	3.03129531
5629.67	3.172976506
5637.43	3.152942783
5645.2	3.036932895
5652.97	3.047274473
5660.73	3.038368007
5668.5	3.123172177
5676.26	3.307788081
5684.03	3.230700245
5691.79	3.106226468
5699.56	2.868252571
5707.32	2.611894594
5715.09	2.500762629
5722.85	2.30461295
5730.62	1.997183071
5738.38	1.047515291
5746.15	1.768363678
5753.91	1.484050669
5761.68	2.762508368
5769.44	2.979500848
5777.21	3.134633836
5784.97	3.101952246
5792.74	3.148495777
5800.51	3.178873167
5808.27	3.334509544
5816.04	3.19231239
5823.8	3.150283033
5831.57	3.170260076
5839.33	3.285489983
5846.82	3.394716862
5854.31	3.370320647
5861.8	3.289294909
5869.29	3.376475699
5876.78	3.162472154
5884.27	3.332157017
5891.76	3.372892436
5899.25	3.368905877
5906.74	3.352205177
5914.23	3.384040013
5921.72	3.483478797
5929.2	3.714995301
5936.69	3.654070049
5944.18	3.629456034
5959.16	3.522202514
5966.65	3.314050057
5974.14	3.437482786
5981.63	3.419617819
5989.12	3.480010385
5996.61	3.431801411
6004.1	3.281136593
6011.59	3.315239931
6019.08	3.339127792
6026.57	3.402676771
6034.06	3.511447883
6041.55	3.503375756
6049.03	3.308588229
6056.52	3.340569826
6064.01	3.441837266
6071.5	3.431743898
6078.99	3.554274645
6086.48	3.644770723
6093.97	3.661445919
6101.46	3.596483789
6108.95	3.517708402
6116.44	3.5180049
6123.93	3.464522988
6131.42	3.492797225
6138.91	3.460640583
6146.4	3.330517552
6153.89	3.372115808
6161.38	3.298196137
6168.86	3.162626315
6176.35	3.019895961
6183.84	2.952879744
6191.33	2.966107335
6198.82	2.775992582
6206.31	2.88274655
6213.8	2.760115916
6220.9	2.593743576
6228.01	2.549551347
6235.11	2.495601939
6242.21	2.241627395
6249.32	2.531247138
6256.42	2.467729214
6263.52	2.746198631
6270.63	2.553423601
6277.73	2.833786602
6284.83	2.81094322
6291.93	2.380375629
6299.04	2.866504276
6306.14	3.304019913
6313.24	2.955510115
6320.35	3.174246592
6327.45	3.179485785
6334.55	2.416299763
6341.66	3.042484679
6348.76	2.90153353
6355.86	2.962093628
6362.96	2.885339035
6370.07	2.523896902
6377.17	2.79081979
6384.27	2.464705919
6391.38	2.798650177
6398.48	2.709644371
6405.58	2.996776832
6412.69	2.694473514
6419.79	2.810879299
6426.89	2.260905994
6434	2.779038583
6441.1	2.406564003
6448.2	2.574367625
6455.3	2.438390551
6462.41	2.551710748
6469.51	2.636489446
6476.61	2.650461507
6483.72	2.747339106
6490.82	2.491462428
6497.92	2.032361453
6505.03	2.498013312
6512.13	2.987033128
6519.23	2.740725897
6526.33	2.755094449
6533.44	2.687173059
6540.54	1.846393705
6547.64	2.670196478
6554.75	3.002831368
6561.85	2.540873496
6568.95	2.566828644
6576.26	2.584273033
6583.57	2.913276342
6590.87	2.62410378
6598.18	2.476354114
6605.48	2.199702985
6612.79	2.295877667
6620.1	2.294082324
6627.4	2.74714657
6634.71	2.821153695
6642.02	3.120922301
6649.32	2.933331384
6656.63	3.111764622
6663.94	3.10426811
6671.24	3.081502139
6678.55	3.092794565
6685.85	3.114010389
6693.16	2.880401586
6700.47	2.844628186
6707.77	2.667754028
6715.08	2.938436279
6722.39	3.456787778
6729.69	3.424880643
6737	3.321108099
6744.3	3.227418938
6751.61	3.172981464
6758.92	2.890371758
6766.22	2.908987621
6773.53	2.846741496
6780.84	3.031268433
6788.14	2.864356233
6795.45	2.602712338
6802.76	2.446919474
6810.06	3.167011483
6817.37	3.084148158
6824.67	3.041719712
6831.98	2.796921209
6839.29	2.813269772
6846.59	2.770257051
6853.9	2.722564981
6861.21	2.783734454
6868.51	2.919814973
6875.82	2.867962542
6883.13	2.334046829
6890.43	2.618607681
6897.74	2.946302572
6905.04	2.819841607
6912.35	2.693721489
6919.66	2.637143876
6926.96	2.799145268
6934.27	2.808581324
6939.73	2.499969389
6945.19	2.312625767
6950.65	2.433357674
6956.11	2.306652744
6961.57	2.549020232
6967.02	2.72266424
6972.48	2.776451577
6977.94	2.76446897
6983.4	2.905144394
6988.86	2.651059923
6994.32	3.173454578
6999.78	3.097047205
7005.24	3.145055652
7010.7	2.722820309
7016.16	0.839018728
7021.61	1.916064867
7027.07	2.562963483
7032.53	2.583986563
7037.99	2.385442437
7043.45	2.250826912
7048.91	2.313122455
7054.37	0.5363338
7059.83	0.605795725
7065.29	2.011470078
7070.75	2.386535996
7076.21	2.389331599
7081.66	2.546812279
7087.12	2.535223752
7092.58	2.868102743
7098.04	3.11780561
7103.5	3.04652928
7108.96	3.260761278
7114.42	3.348681495
7119.88	3.50871443
7125.34	3.526454188
7130.8	3.623019929
7136.25	3.582755521
7141.71	3.637419941
7147.17	3.761823138
7152.63	3.561731584
7158.09	3.417088495
7163.55	3.464478257
7169.01	3.383326221
7174.47	3.261229278
7179.93	3.194917636
7185.39	3.009486536
7190.85	2.838408925
7196.3	3.122844593
7201.76	3.25983624
7207.22	3.0311772
7211.04	3.035651535
7214.87	2.837418022
7218.69	2.5638304
7222.51	2.620623198
7226.33	2.538502714
7230.15	2.504150837
7233.97	1.976197709
7237.8	2.30812305
7241.62	1.758895699
7245.44	1.44920564
7249.26	1.9667091
7253.08	2.695624155
7256.91	2.655102801
7260.73	2.752403369
7264.55	2.979964856
7268.37	3.336054233
7272.19	3.264883354
7276.01	3.089138504
7279.84	3.32923206
7283.66	2.958413869
7287.48	2.568652068
7291.3	2.457743813
7295.12	2.459103244
7298.94	2.46432518
7302.77	2.552876238
7306.59	2.694455692
7310.41	2.801657287
7314.23	2.674853501
7318.05	2.768825172
7321.88	2.560578025
7325.7	2.418239637
7329.52	2.691354899
7333.34	2.798229453
7337.16	2.622084604
7340.98	2.055261515
7344.81	2.333953304
7348.63	2.169148934
7352.45	1.901408842
7356.27	0.935927615
7360.09	1.609830482
7363.91	1.508611564
7367.74	1.677954955
7371.56	1.976350409
7375.38	1.753027373
7379.2	1.508025006
7383.02	1.839076305
7386.85	1.816900708
7390.67	1.603219202
7394.49	1.545270558
7398.31	1.801496574
7402.22	1.606627573
7406.12	1.746803227
7410.03	1.782256865
7413.93	1.67737569
7417.84	1.372571291
7421.75	1.464152391
7425.65	1.414781397
7429.56	1.665507454
7433.46	1.752490733
7437.37	1.616309529
7441.27	0.96501448
7445.18	1.243985394
7449.09	1.422976432
7452.99	1.808255533
7456.9	1.734437188
7460.8	1.794645931
7464.71	1.66732075
7468.61	1.330591116
7472.52	1.562208856
7476.43	1.682480794
7480.33	1.608179011
7484.24	1.133477834
7488.14	2.115254501
7492.05	2.039282296
7495.96	1.748401421
7499.86	1.151492488
7503.77	0.920163558
7507.67	1.112598531
7511.58	0.553877621
7515.48	1.125096456
7519.39	1.814580564
7523.3	1.887044749
7527.2	1.977861749
7531.11	1.736814604
7535.01	1.456831509
7538.92	1.785359706
7542.82	2.152750734
7546.73	2.006743841
7550.64	1.734615641
7554.54	0.967376655
7558.45	2.331832698
7562.35	2.654674007
7566.26	2.313226851
7570.17	2.308980422
7574.07	2.652543315
7577.98	2.516648118
7581.88	3.181201564
7585.79	2.892461979
7589.69	2.210474591
7593.6	1.971965263
7597.44	1.931324184
7601.27	1.696964301
7605.11	1.784348368
7608.95	1.81898951
7612.79	1.884486404
7616.62	1.509725384
7620.46	1.170389108
7624.3	1.570801411
7628.13	1.384628592
7631.97	1.372616883
7635.81	0.895369575
7639.65	1.111540717
7643.48	1.674012188
7647.32	1.800598688
7651.16	2.044464291
7654.99	2.094412487
7658.83	1.919995492
7662.67	1.861579075
7666.5	1.707221762
7670.34	1.325741293
7674.18	1.11194746
7678.02	1.194070324
7681.85	0.838714393
7685.69	1.153823181
7689.53	1.271919552
7693.36	1.423799683
7697.2	1.462483499
7701.04	1.722972521
7704.88	1.657337929
7708.71	1.986626567
7712.55	1.470734606
7716.39	2.015013941
7720.22	2.400950429
7724.06	2.307776641
7727.9	2.688825895
7731.74	2.886173679
7735.57	2.954028927
7739.41	3.060710397
7743.25	2.985212013
7747.08	2.8243012
7750.92	3.07562575
7754.76	3.326520883
7758.6	3.241882669
7762.43	3.622577673
7766.27	3.964676252
7770.11	3.613202204
7773.94	3.460883152
7777.78	3.365894534
7781.62	3.512841562
7785.45	3.415603887
7789.22	3.363438975
7792.98	3.268952693
7796.75	3.289707006
7800.51	3.144605896
7804.28	3.183652501
7808.04	3.211417862
7811.8	3.212360893
7815.57	3.11121243
7819.33	3.143854692
7823.1	3.165125402
7826.86	3.125204077
7830.63	3.117462656
7834.39	2.977616282
7838.15	2.479145712
7841.92	2.677334511
7845.68	2.635160715
7849.45	2.383288812
7853.21	2.507459423
7856.98	1.993139636
7860.74	1.890217999
7864.5	2.295490216
7868.27	2.443970393
7872.03	2.416673573
7875.8	2.287870623
7879.56	2.1102132
7883.33	2.198638405
7887.09	2.121134355
7890.85	2.211820168
7894.62	2.387178261
7898.38	2.297008827
7902.15	2.161597167
7905.91	2.427092107
7909.68	2.642105916
7913.44	3.044334759
7917.2	2.971043663
7920.97	3.184290084
7924.73	3.269188144
7928.5	3.225096843
7932.26	3.088197501
7936.03	3.303817248
7939.79	3.288295441
7943.55	3.149406649
7947.32	3.076132699
7951.08	3.160839062
7954.85	3.328927185
7958.61	3.138622311
7962.38	3.124645825
7966.14	3.133839157
7969.9	3.109169014
7973.67	3.210030094
7979.51	3.200930044
7985.35	3.163094245
7991.2	3.155100976
7997.04	3.142135449
8002.88	3.16375859
8008.73	3.169869421
8014.57	3.278075005
8020.41	3.145618555
8026.25	3.140891476
8032.1	3.226320571
8037.94	3.223321885
8043.78	3.19929292
8049.63	3.212485077
8055.47	3.237951972
8061.31	3.267887448
8067.15	3.277097086
8073	3.28809297
8078.84	3.32136265
8084.68	3.049830183
8090.53	2.582006139
8096.37	2.439631313
8102.21	2.002188913
8108.05	0.246549198
8113.9	2.059982605
8119.74	1.985763414
8125.58	2.148499262
8131.43	2.158498262
8137.27	1.325153077
8143.11	1.391503144
8148.95	2.041771913
8154.8	2.815966084
8160.64	2.147760786
8166.48	2.037532101
8172.33	1.832354661
8178.17	2.196457186
8184.01	2.545333763
8189.85	1.902168988
8195.7	1.365483924
8201.54	2.427701025
8207.38	1.731489
8213.23	1.967758655
8219.07	2.244573895
8224.91	1.997859174
8230.76	0.836333724
8236.6	-1.187528456
8242.44	0.260036778
8248.28	1.175081595
8254.13	1.440252763
8259.97	1.53373224
8265.81	1.791944176
8272.17	2.194467585
8278.54	2.652123521
8284.9	2.873106987
8291.26	2.895817279
8297.62	2.794993687
8303.98	2.763760043
8310.35	2.308623098
8316.71	1.603836808
8323.07	0.070295525
8329.43	-1.687788781
8335.79	-1.988817712
8342.16	0.190697138
8348.52	0.758005374
8354.88	2.013834434
8361.24	2.590435615
8367.6	2.507324544
8373.97	2.162257915
8380.33	0.74292243
8386.69	1.027222596
8393.05	1.989185273
8399.41	2.018350685
8405.77	0.848246977
8412.14	0.890471565
8418.5	2.097178162
8424.86	2.572775862
8431.22	2.207501756
8437.58	1.533158
8443.95	-0.495985453
8450.31	-0.373172624
8456.67	1.983906218
8463.03	1.24187875
8469.39	0.802080018
8475.76	2.355133855
8482.12	2.722831596
8488.48	2.511446815
8494.84	1.547635454
8501.2	1.231732435
8507.57	0.050193607
8513.93	-0.240779431
8520.29	3.328647649
8526.65	2.919271107
8533.01	2.923780531
8539.38	3.272563158
8545.74	2.91242632
8552.1	2.776308184
8558.46	2.671239443
8564.82	2.46637068
8571.19	2.740840024
8577.55	2.850230468
8583.91	2.9583437
8588.4	3.201898701
8592.89	2.770311147
8597.38	2.697130311
8601.87	2.571425929
8606.36	2.526640281
8610.85	2.332727813
8615.34	2.375058356
8619.83	2.137113934
8624.32	2.170992838
8628.82	2.061615282
8633.31	2.147929788
8637.8	1.901458386
8642.29	2.027491755
8646.78	1.536546401
8673.72	3.07507444
8678.21	2.971517262
8682.7	3.229641199
8687.19	3.346902143
8691.68	3.322700916
8696.17	3.318786358
8700.66	3.348347263
8705.16	3.264170246
8709.65	3.336645776
8714.14	3.316946585
8718.63	3.409147322
8723.12	3.390103444
8727.61	3.442027581
8732.1	3.440266768
8736.59	3.397632089
8741.08	3.390749833
8745.57	3.401739534
8750.06	3.49188359
8754.55	3.537807286
8759.04	3.509995631
8763.53	3.503292133
8768.02	3.366794673
8772.51	3.210874316
8777	2.619268174
8781.49	2.573583756
8785.99	0.854742502
8790.48	1.575810268
8794.97	1.23603968
8799.46	1.354669184
8803.95	1.51275454
8808.44	1.635257039
8813.47	1.947129166
8818.5	1.138367796
8823.53	1.228027361
8828.56	1.360258649
8833.59	1.914258124
8838.62	1.608308242
8843.64	1.47799493
8848.67	2.090712707
8853.7	1.825895506
8858.73	1.422285926
8863.76	1.394819562
8868.79	1.521613009
8873.82	1.584218807
8878.85	1.718828153
8883.88	1.631241325
8888.91	1.052632485
8893.94	0.730426537
8898.97	1.289584621
8904	1.174921862
8909.03	1.84376843
8914.06	2.344361497
8919.09	0.9896099
8924.12	0.850822243
8929.15	0.753077412
8934.17	1.438118218
8939.2	3.775949759
8944.23	2.770825527
8949.26	1.579344957
8954.29	1.784758601
8959.32	2.397773648
8964.35	0.452421357
8969.38	3.224697356
8974.41	3.080660027
8979.44	1.702288066
8984.47	1.602673512
8989.5	1.422505892
8994.53	1.555333178
8999.56	1.415210693
9004.59	1.518614243
9009.62	1.091259859
9014.65	0.533708638
9019.68	-0.201184804
9024.7	-0.700699935
9029.73	-0.509849891
9034.76	0.442640495
9039.79	1.204428866
9044.82	1.149403914
9049.85	0.744189823
9054.88	0.82425394
9059.91	1.286714715
9070.64	0.925157007
9081.37	0.71517725
9092.1	-0.789272897
9102.83	-0.848475096
9113.56	-0.782977513
9124.29	0.24710629
9135.02	-1.019707576
9145.74	1.458044001
9156.47	1.869707589
9167.2	1.680343698
9177.93	1.523289434
9188.66	1.403326084
9199.39	1.429654937
9210.12	1.786709444
9220.85	1.92950713
9231.58	2.043796687
9242.31	1.793211902
9253.04	1.243558117
9263.77	0.888154997
9274.5	-0.609666252
9285.23	-0.119682117
9295.95	1.431749406
9306.68	1.818057747
9317.41	1.709617244
9328.14	0.098246755
9338.87	0.084334344
9349.6	-0.430530714
9360.33	1.279704373
9371.06	1.36360665
9381.79	2.095964141
9392.52	2.413424111
9403.25	1.902297421
9413.98	0.137338062
9424.71	0.504748585
9435.43	1.590015112
9446.16	0.92077335
9456.89	0.431628659
9467.62	-1.112814969
9478.35	-0.418814117
9489.08	0.189451159
9499.81	0.559358523
9510.54	1.504672934
9521.27	2.892221897
9532	2.695716134
9542.73	2.643735241
9553.46	2.884856024
9564.19	2.68616749
9574.92	2.586764535
9585.64	2.691608421
9596.37	2.870446461
9607.1	2.966032261
9617.83	3.069155544
9628.56	2.990093918
9639.29	2.858471273
9650.02	2.861406915
9660.75	2.539029447
9671.48	2.273089029
9682.21	1.769887706
9692.94	1.308730197
9703.67	0.007362158
9725.12	1.929154004
9735.85	2.091152801
9746.58	0.432079653
9768.04	2.525173732
9778.77	2.212342366
9789.5	2.422825632
9800.23	0.88371499
9810.96	-1.364450818
9821.69	-1.102221548
9832.42	0.767094017
9843.15	2.014205578
9853.88	2.568208036
9864.61	2.729873705
9875.33	2.879040686
9886.06	2.890009472
9896.79	2.813170207
9907.52	2.813876846
9918.25	2.960553381
9928.98	2.940029896
9939.71	2.973331973
9950.44	3.04072682
9961.17	3.157389691
9971.9	3.253125324
9982.63	3.461027383
9993.36	3.377725025
10014.81	3.329915101
10025.54	3.400470901
10036.27	3.472229432
10047	3.618484153
10057.73	3.610556282
10068.46	3.815176185
