C:\Data\BAS_sjro\May_2016\LP3B_XRF     10/05/2016  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000214.spe	477.50	7.43	1	0.018356	-0.019330	0.006928	0.108113	21579.00000	1.60	9	69	309	0	0	0	136	1519	1172	1393	96	170	1721	70826	159	146	96	310	0	42	24	710	1037	0	720	0	0	0	111	258	732	128	156	71	63	112	146	8	7	407	0	458311393628826	15992	4685	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000215.spe	478.00	7.42	1	0.018355	-0.019330	0.006882	0.108113	21454.00000	1.48	8	22	302	13	13	0	128	1501	1212	1436	56	134	1689	69938	77	104	103	211	0	42	0	769	1283	55	651	0	0	0	118	231	662	119	183	6	140	100	115	0	139	538	0	0	15880	4577	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000216.spe	478.50	7.42	1	0.018353	-0.019330	0.006869	0.108113	21399.00000	1.60	28	50	340	0	0	0	129	1395	1292	1490	78	136	1622	69190	223	161	47	337	0	0	0	744	1201	0	558	0	0	5	130	271	778	156	91	33	138	41	98	0	120	398	0	0	16081	4626	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000217.spe	479.00	7.42	1	0.018356	-0.019330	0.006779	0.108113	21574.00000	1.53	25	46	320	17	0	8	151	1565	1206	1474	92	155	1754	70736	305	104	67	235	0	0	0	623	1109	0	608	0	0	0	155	249	662	52	191	58	89	124	96	100	151	201	0	220833436685254	15370	4625	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000218.spe	479.50	7.42	1	0.018357	-0.019330	0.006753	0.108113	20671.00000	1.50	32	49	401	5	16	0	144	1389	1383	1592	83	154	1511	65051	52	139	88	365	104	57	78	609	1207	0	615	0	0	0	101	251	736	151	142	25	0	0	59	15	162	385	0	2125495615019410	15064	4575	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000219.spe	480.00	7.42	1	0.018355	-0.019330	0.006745	0.108113	20304.00000	1.41	53	84	344	28	6	0	107	1267	1379	1594	78	117	1443	61525	239	104	135	348	0	0	0	620	1357	0	638	0	0	0	51	277	661	112	193	117	85	36	0	84	90	287	0	1512776187509174	15084	4615	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000220.spe	480.50	7.42	1	0.018356	-0.019330	0.006848	0.108113	20565.00000	1.50	16	54	282	11	19	4	121	1329	1237	1557	69	166	1517	63864	97	134	113	261	0	0	32	610	1286	0	652	0	0	0	105	273	711	107	165	51	21	173	168	0	7	485	0	112441978299068	15136	4647	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000221.spe	481.00	7.42	1	0.018355	-0.019330	0.006831	0.108113	20564.00000	1.54	52	85	362	24	11	9	134	1399	1248	1509	108	143	1508	63295	395	111	156	290	0	0	73	728	1280	0	806	0	0	0	116	265	699	147	153	120	43	115	68	91	37	253	25	0	15652	4677	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000222.spe	481.50	7.42	1	0.018357	-0.019330	0.006806	0.108113	20994.00000	1.65	40	61	307	9	0	0	124	1374	1153	1426	70	134	1524	66131	96	114	124	367	37	77	0	702	1064	0	754	0	0	0	131	252	685	99	115	83	116	13	14	0	116	422	0	0	15958	4695	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000223.spe	482.00	7.42	1	0.018359	-0.019330	0.006918	0.108113	21724.00000	1.58	0	61	269	5	0	0	121	1503	1106	1464	98	167	1615	69792	263	133	111	355	0	16	0	822	1303	0	510	0	0	0	79	214	651	133	198	54	141	89	156	114	95	326	0	0	15977	4627	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000224.spe	482.50	7.42	1	0.018360	-0.019330	0.006922	0.108113	22074.00000	1.56	39	84	309	15	10	9	125	1471	1098	1425	94	143	1727	71826	149	160	57	330	5	33	46	669	1076	0	669	0	0	0	76	350	661	16	158	73	15	153	17	70	0	365	4	2382228778864862	16748	4679	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000225.spe	483.00	7.42	1	0.018361	-0.019330	0.006884	0.108113	22352.00000	1.49	17	73	309	8	0	0	123	1582	1126	1414	85	186	1726	74644	54	187	151	356	0	0	26	783	1027	0	658	0	0	0	83	290	675	114	177	8	0	79	130	103	211	579	0	1916948408084850	16593	4517	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000226.spe	483.50	7.42	1	0.018361	-0.019330	0.006869	0.108113	21983.00000	1.56	21	66	347	0	0	0	139	1690	1168	1443	113	146	1785	74838	0	92	72	353	0	94	0	748	989	0	643	0	0	0	93	302	605	88	128	67	109	118	0	11	186	481	7	0	15847	4559	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000227.spe	484.00	7.43	1	0.018362	-0.019330	0.006847	0.108113	20475.00000	1.64	20	45	335	8	15	0	128	1380	1156	1614	87	165	1459	64915	0	155	130	274	151	86	9	567	965	22	592	0	0	0	54	167	679	82	183	40	25	0	0	59	59	514	0	169787101823482	15084	4215	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000228.spe	484.50	7.43	1	0.018356	-0.019330	0.006814	0.108113	20623.00000	1.38	19	81	303	16	12	0	161	1353	1142	1459	78	131	1445	62166	0	108	55	214	0	115	0	773	1478	0	726	0	0	0	120	279	665	46	132	136	49	206	69	7	77	450	0	0	16030	4780	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000229.spe	485.00	7.43	1	0.018357	-0.019330	0.006797	0.108113	22179.00000	1.42	29	53	330	11	0	0	113	1625	1230	1445	71	123	1620	74667	208	150	82	364	111	0	0	677	1032	0	501	0	0	0	126	321	657	129	97	86	27	11	158	63	61	419	0	0	15934	4444	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000230.spe	485.50	7.43	1	0.018356	-0.019330	0.006810	0.108113	20923.00000	1.53	0	68	312	21	0	0	120	1370	1160	1476	81	175	1599	68237	111	149	31	275	0	0	0	566	974	0	568	0	0	0	132	315	664	57	90	81	26	57	85	63	40	420	0	0	15368	4318	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000231.spe	486.00	7.43	1	0.018357	-0.019330	0.006875	0.108113	20632.00000	1.62	20	42	360	5	12	8	119	1342	1163	1529	83	164	1386	65601	170	145	42	258	83	0	30	571	1170	0	692	0	0	0	134	250	711	51	127	0	0	0	59	17	48	334	0	2845856875984997	15393	4364	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000232.spe	486.50	7.43	1	0.018360	-0.019330	0.006914	0.108113	19860.00000	1.36	35	67	349	19	0	0	134	1290	1359	1703	80	164	1349	60148	116	85	71	240	0	84	0	550	1322	0	517	0	0	0	100	223	727	89	183	143	133	153	20	37	174	379	0	0	14548	4597	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000233.spe	487.00	7.43	1	0.018361	-0.019330	0.006927	0.108113	19416.00000	1.47	33	58	321	6	6	0	130	1142	1300	1582	113	146	1283	56753	0	165	41	229	30	42	0	622	1432	0	753	0	0	0	87	338	742	71	121	77	65	109	52	52	100	410	0	2558379475165092	14593	4463	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000234.spe	487.50	7.43	1	0.018362	-0.019330	0.006945	0.108113	19581.00000	1.56	15	90	316	12	15	0	129	1194	1327	1656	88	141	1196	57483	31	129	30	251	6	0	34	529	1473	0	746	0	0	0	96	272	664	100	180	114	11	88	110	50	0	380	0	1555267099641876	15004	4873	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000235.spe	488.00	7.43	1	0.018356	-0.019330	0.006977	0.108113	19638.00000	1.39	8	41	335	0	8	0	155	1217	1306	1640	73	191	1218	57160	38	184	63	263	0	10	33	672	1430	92	677	0	0	8	74	261	722	156	156	65	133	240	158	17	71	410	0	2417917639285677	15090	4703	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000236.spe	488.50	7.43	1	0.018357	-0.019330	0.006961	0.108113	20212.00000	1.45	0	45	299	0	10	0	154	1285	1230	1552	106	150	1366	61848	190	115	130	291	0	28	0	563	1227	0	803	0	0	0	62	296	670	57	74	40	76	97	96	56	0	301	0	0	15324	4745	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000237.spe	489.00	7.43	1	0.018356	-0.019330	0.006976	0.108113	20418.00000	1.54	43	43	343	0	0	5	112	1322	1318	1491	82	117	1516	63812	21	207	93	318	64	0	0	662	1286	0	676	0	0	0	134	317	747	99	174	145	124	52	79	111	210	513	0	1761225840157210	15120	4407	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000238.spe	489.50	7.44	1	0.018356	-0.019330	0.006950	0.108113	20627.00000	1.55	22	50	342	0	9	0	116	1366	1253	1410	134	144	1637	65954	0	150	151	317	0	18	0	643	1186	0	570	0	0	0	121	200	741	90	152	26	94	155	12	55	84	438	0	0	15302	4756	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000239.spe	490.00	7.44	1	0.018357	-0.019330	0.006925	0.108113	20234.00000	1.56	0	10	347	19	0	0	101	1312	1304	1392	56	118	1622	62465	181	180	142	263	0	101	0	695	1329	0	628	0	0	0	175	240	735	66	127	0	87	192	66	54	78	375	0	970560236574308	15243	4622	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000240.spe	490.50	7.44	1	0.018358	-0.019330	0.006886	0.108113	20080.00000	1.50	8	20	343	0	0	0	118	1212	1359	1633	87	135	1430	61053	216	111	85	265	53	70	0	578	1290	17	752	0	0	0	96	271	786	0	122	0	0	0	43	0	88	244	0	169225025264570	15044	4623	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000241.spe	491.00	7.44	1	0.018359	-0.019330	0.006903	0.108113	19932.00000	1.53	0	37	394	0	7	8	129	1147	1335	1532	103	159	1372	59022	106	116	53	287	0	55	0	576	1345	93	646	0	0	0	140	269	789	68	111	0	51	28	37	34	0	349	8	0	15067	4755	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000242.spe	491.50	7.44	1	0.018358	-0.019330	0.006944	0.108113	19293.00000	1.63	26	43	412	28	10	0	144	1150	1560	1604	105	186	1341	55636	193	111	52	241	0	0	109	578	1623	0	841	0	0	0	113	293	739	99	91	32	0	157	72	233	92	340	0	134322948572873	14942	4679	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000243.spe	492.00	7.44	1	0.018356	-0.019330	0.006976	0.108113	18944.00000	1.53	7	45	439	8	0	0	129	1044	1512	1593	60	112	1264	52414	169	166	66	255	0	0	59	597	1601	0	782	0	0	0	102	264	733	158	165	33	50	55	25	54	122	313	0	0	14798	4514	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000244.spe	492.50	7.44	1	0.018358	-0.019330	0.007031	0.108113	18792.00000	1.44	9	50	390	4	14	0	155	1036	1488	1628	100	136	1221	51629	52	104	136	184	55	32	0	569	1658	0	610	0	0	0	97	257	757	79	133	76	17	57	64	34	132	323	0	1462906553201683	14529	4703	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000245.spe	493.00	7.44	1	0.018357	-0.019330	0.007054	0.108113	19163.00000	1.55	31	49	363	0	9	0	127	1090	1347	1644	39	123	1157	53068	65	166	80	286	93	65	0	513	1794	54	805	0	0	0	76	249	790	111	211	47	95	0	42	85	90	242	0	257345940531539	14562	4789	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000246.spe	493.50	7.44	1	0.018355	-0.019330	0.007084	0.108113	19630.00000	1.53	18	72	411	0	0	0	121	1161	1490	1627	27	175	1301	55671	228	145	163	313	0	0	0	593	1602	0	761	0	0	0	139	283	832	196	141	50	116	105	69	0	93	292	6	0	14925	4717	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000247.spe	494.00	7.44	1	0.018355	-0.019330	0.007084	0.108113	19559.00000	1.41	28	43	415	6	9	0	119	1177	1405	1559	45	123	1169	54711	102	160	74	288	0	125	0	565	1669	7	764	0	0	0	119	290	754	80	96	24	18	85	32	0	138	343	0	1155438194813701	15590	4838	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000248.spe	494.50	7.44	1	0.018353	-0.019330	0.007056	0.108113	20216.00000	1.59	19	41	379	5	0	0	133	1189	1336	1545	85	118	1242	58649	192	124	85	253	0	118	33	558	1473	0	611	0	0	0	124	303	827	114	110	18	18	30	202	146	156	367	0	0	15649	4887	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000249.spe	495.00	7.44	1	0.018354	-0.019330	0.007056	0.108113	20590.00000	1.53	0	42	370	10	10	0	110	1255	1285	1592	79	151	1338	61184	0	169	82	262	139	79	64	561	1469	0	722	0	0	0	84	233	730	78	142	68	68	9	88	144	215	470	0	0	15971	4856	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000250.spe	495.50	7.44	1	0.018358	-0.019330	0.006898	0.108113	20595.00000	1.35	0	39	339	0	0	0	109	1304	1308	1467	95	124	1299	60805	85	142	133	375	0	34	0	693	1418	18	797	0	0	0	100	293	699	153	192	23	149	113	59	209	83	371	0	0	16462	4846	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000251.spe	496.00	7.44	1	0.018357	-0.019330	0.006862	0.108113	21387.00000	1.42	53	73	329	12	11	0	156	1374	1160	1457	83	136	1468	67075	70	134	72	392	0	55	79	659	1261	0	658	0	0	0	84	328	651	50	117	46	38	138	88	0	60	440	0	2318754793095749	16419	4723	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000252.spe	496.50	7.44	1	0.018358	-0.019330	0.006877	0.108113	21076.00000	1.59	31	47	308	0	0	0	132	1321	1226	1470	79	174	1537	65458	43	121	139	375	0	45	0	615	1182	0	661	0	0	0	79	283	653	88	141	42	144	150	150	135	95	458	13	0	16121	4531	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000253.spe	497.00	7.44	1	0.018359	-0.019330	0.006890	0.108113	21217.00000	1.75	58	71	297	11	0	0	98	1454	1261	1415	54	156	1564	66240	101	159	177	323	40	7	0	795	1167	0	608	0	0	0	81	280	710	101	94	50	83	7	57	85	159	391	0	0	16203	4790	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000254.spe	497.50	7.44	1	0.018356	-0.019330	0.006927	0.108113	21529.00000	1.53	0	12	300	0	0	0	142	1346	1207	1454	59	150	1568	67240	158	163	146	300	0	0	0	774	1049	0	599	0	0	0	116	138	674	120	289	86	94	157	55	26	213	458	10	1738448188386628	16476	4965	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000255.spe	498.00	7.45	1	0.018358	-0.019330	0.006949	0.108113	21595.00000	1.50	26	62	345	4	0	0	133	1461	1183	1355	54	168	1512	68594	185	143	106	293	32	125	0	593	1092	0	690	0	0	0	129	233	706	147	118	86	0	39	62	169	121	360	5	0	16492	4826	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000256.spe	498.50	7.44	1	0.018359	-0.019330	0.006901	0.108113	21272.00000	1.38	26	79	343	8	7	0	136	1353	1190	1549	67	163	1414	65644	104	192	97	369	0	39	0	718	1233	0	621	0	0	0	78	308	679	89	122	126	192	139	132	42	66	404	7	657537849715065	16169	4674	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000257.spe	499.00	7.44	1	0.018360	-0.019330	0.006926	0.108113	21578.00000	1.47	25	55	388	13	14	0	130	1371	1202	1441	126	102	1500	67654	109	178	58	261	0	36	0	764	1111	0	737	0	0	0	106	317	657	139	142	90	72	55	0	89	237	374	0	0	16725	4749	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000258.spe	499.50	7.44	1	0.018359	-0.019330	0.006971	0.108113	21229.00000	1.49	0	23	313	0	0	0	136	1374	1208	1479	167	152	1466	67521	106	166	39	263	0	76	5	743	1068	0	590	0	0	0	73	276	694	131	200	28	54	116	74	83	97	354	0	0	16395	4683	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000259.spe	500.00	7.44	1	0.018355	-0.019330	0.006971	0.108113	20390.00000	1.38	27	35	322	14	22	0	134	1173	1278	1543	92	126	1373	61029	264	124	90	216	145	0	25	644	1169	0	754	0	0	0	96	295	833	130	111	0	0	9	0	33	217	265	0	2738836449585908	15765	4654	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000260.spe	500.50	7.44	1	0.018357	-0.019330	0.006950	0.108113	20532.00000	1.51	36	31	322	0	0	0	140	1363	1227	1541	88	121	1357	62284	22	125	106	213	0	15	5	550	1271	0	668	0	0	0	96	264	775	56	172	63	82	85	54	0	71	406	0	0	15513	4985	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000261.spe	501.00	7.44	1	0.018359	-0.019330	0.006974	0.108113	20671.00000	1.47	28	58	323	5	10	5	119	1363	1201	1383	70	173	1455	64311	48	148	32	260	0	24	19	621	1333	0	702	0	0	0	146	322	673	27	63	0	24	72	119	97	86	446	0	2217914098909482	15644	4407	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000262.spe	501.50	7.44	1	0.018357	-0.019330	0.007011	0.108113	20287.00000	1.53	15	28	323	0	9	0	142	1238	1283	1518	44	140	1387	62809	165	143	120	225	0	10	0	414	1251	0	617	0	0	0	114	257	758	96	99	24	0	108	145	68	0	295	11	1195677303495021	15293	4620	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000263.spe	502.00	7.44	1	0.018355	-0.019330	0.007039	0.108113	19762.00000	1.48	0	73	316	0	0	0	149	1145	1349	1470	133	133	1338	58445	168	108	121	331	0	0	0	598	1373	0	666	0	0	0	70	325	649	127	146	55	166	80	7	0	208	237	0	540215311138473	14953	4704	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000264.spe	502.50	7.43	1	0.018354	-0.019330	0.007059	0.108113	19642.00000	1.56	31	53	319	22	0	0	158	1138	1385	1536	91	150	1373	56449	248	109	80	259	78	88	0	626	1551	0	869	0	0	0	76	242	789	85	120	0	37	0	134	0	42	243	0	1249917408545406	15523	4819	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000265.spe	503.00	7.43	1	0.018357	-0.019330	0.007008	0.108113	19907.00000	1.73	0	13	257	6	0	0	137	1204	1293	1534	33	157	1360	57957	9	137	15	201	0	0	0	615	1522	0	712	0	0	0	116	273	784	53	178	20	81	196	0	0	82	399	0	0	15427	4792	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000266.spe	503.50	7.43	1	0.018361	-0.019330	0.007045	0.108113	19928.00000	1.48	14	39	306	19	0	0	164	1174	1319	1513	72	166	1381	58674	140	112	31	344	0	0	0	681	1457	15	685	0	0	0	82	346	688	154	169	111	151	141	86	54	137	312	0	0	15216	4666	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000267.spe	504.00	7.43	1	0.018361	-0.019330	0.007088	0.108113	20135.00000	1.45	7	26	312	0	0	0	134	1306	1282	1565	153	100	1356	61699	0	169	93	233	0	99	0	667	1259	25	804	0	0	0	36	285	724	112	105	99	132	95	181	74	92	401	0	1323622491145708	15333	4756	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000268.spe	504.50	7.43	1	0.018362	-0.019330	0.007100	0.108113	20004.00000	1.57	41	53	323	0	0	0	132	1324	1250	1440	105	126	1453	59838	114	96	96	358	0	0	9	681	1231	0	731	0	0	0	100	163	682	103	196	48	48	150	57	0	134	349	0	718151626690170	15501	4644	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000269.spe	505.00	7.43	1	0.018356	-0.019330	0.007100	0.108113	20396.00000	1.43	6	64	254	0	0	0	143	1363	1205	1355	92	154	1523	63172	156	144	74	305	39	69	0	754	1106	0	613	0	0	0	83	285	693	48	129	25	102	42	11	0	188	385	0	0	15812	4793	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000270.spe	505.50	7.43	1	0.018358	-0.019330	0.007114	0.108113	20973.00000	1.53	13	51	303	10	0	0	134	1429	1151	1429	131	124	1716	65523	143	175	122	370	101	0	0	674	1297	0	809	0	0	0	87	271	701	98	168	53	45	21	19	105	174	340	0	1420873140100484	16119	4850	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000271.spe	506.00	7.43	1	0.018360	-0.019330	0.007071	0.108113	21538.00000	1.46	18	66	282	9	0	0	130	1501	1138	1318	132	117	1640	68890	0	135	142	260	0	0	0	562	1214	0	658	0	0	0	108	202	633	89	136	86	12	74	45	132	97	455	12	2143676783546192	16331	4739	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000272.spe	506.50	7.43	1	0.018361	-0.019330	0.007055	0.108113	22072.00000	1.61	14	56	278	0	0	0	105	1584	1101	1291	128	146	1609	72799	49	134	67	319	53	82	0	577	882	0	527	0	0	0	76	340	632	52	135	65	20	81	79	68	92	445	0	844662415551904	16771	4751	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000273.spe	507.00	7.44	1	0.018357	-0.019330	0.007008	0.108113	21561.00000	1.45	13	70	353	11	8	0	145	1516	1143	1289	117	201	1561	70772	106	145	69	293	49	55	0	723	923	0	743	0	0	0	139	290	662	22	135	49	62	34	149	24	131	413	0	184264217851578	16361	4450	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000274.spe	507.50	7.44	1	0.018358	-0.019330	0.006979	0.108113	20954.00000	1.52	0	19	301	25	0	6	151	1426	1218	1391	82	164	1466	66436	142	119	100	317	0	0	37	644	1120	0	584	0	0	13	173	246	756	115	217	5	0	139	109	154	80	408	0	0	15829	4451	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000275.spe	508.00	7.44	1	0.018359	-0.019330	0.006941	0.108113	20948.00000	1.49	37	60	342	20	0	0	136	1488	1245	1524	146	171	1452	65242	54	159	66	255	0	0	0	533	1250	0	557	0	0	0	89	211	704	109	214	55	14	121	90	95	63	432	0	1194618488970880	16146	4864	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000276.spe	508.50	7.44	1	0.018357	-0.019330	0.006909	0.108113	21022.00000	1.46	0	38	356	0	12	5	143	1490	1187	1487	66	181	1450	66328	265	85	58	209	0	50	0	608	1114	0	646	0	0	0	113	246	678	89	205	61	116	151	0	81	155	280	8	903232587943753	16227	4896	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000277.spe	509.00	7.44	1	0.018356	-0.019330	0.006858	0.108113	20943.00000	1.42	10	43	329	0	0	0	122	1418	1150	1561	84	157	1450	65815	181	114	96	270	0	74	37	635	1189	35	682	0	0	6	72	253	705	134	120	0	81	0	119	0	214	340	0	1902135632470476	15652	4582	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000278.spe	509.50	7.44	1	0.018355	-0.019330	0.006813	0.108113	21377.00000	1.36	12	41	352	14	0	0	123	1407	1170	1495	136	172	1439	67640	246	191	54	343	37	0	0	652	1065	23	761	0	0	0	112	267	705	118	210	102	26	18	111	39	82	355	0	0	16436	4846	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000279.spe	510.00	7.44	1	0.018354	-0.019330	0.006799	0.108113	21295.00000	1.52	18	55	330	7	5	0	142	1428	1119	1382	102	172	1400	68608	176	144	103	325	27	104	9	645	1010	0	656	0	0	0	62	191	726	144	174	12	0	0	53	0	188	387	0	0	16076	4627	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000280.spe	510.50	7.45	1	0.018358	-0.019330	0.006754	0.108113	20581.00000	1.39	14	50	264	0	0	0	141	1235	1230	1310	112	136	1420	64347	106	131	115	334	71	0	82	521	1108	0	642	0	0	14	115	250	618	67	146	123	41	0	30	124	183	384	0	1476210547854250	15505	4255	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000281.spe	511.00	7.45	1	0.018356	-0.019330	0.006835	0.108113	20295.00000	1.56	14	58	312	0	19	0	134	1282	1322	1616	98	169	1542	62609	96	151	126	384	51	0	0	650	1169	5	522	0	0	0	76	266	730	79	160	45	64	9	54	0	155	434	0	0	15418	4500	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000282.spe	511.50	7.45	1	0.018357	-0.019330	0.006826	0.108113	19794.00000	1.64	0	35	353	7	0	0	136	1207	1362	1662	68	126	1478	60029	33	137	66	300	0	0	58	572	1331	0	747	0	0	0	67	304	711	127	136	190	49	101	88	46	84	341	0	0	14854	4562	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000283.spe	512.00	7.45	1	0.018360	-0.019330	0.006789	0.108113	19593.00000	1.48	0	53	365	18	0	0	119	1201	1399	1595	48	170	1415	57878	92	101	42	272	16	103	0	553	1512	92	690	0	0	0	126	293	711	56	89	16	27	0	44	58	152	356	0	0	14630	4549	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000284.spe	512.50	7.45	1	0.018356	-0.019330	0.006876	0.108113	20074.00000	1.41	20	46	354	10	17	0	138	1375	1276	1542	90	95	1461	60424	153	121	53	254	0	10	0	770	1610	0	802	0	0	11	104	282	768	67	125	16	44	85	7	0	179	289	0	0	14973	4611	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000285.spe	513.00	7.45	1	0.018358	-0.019330	0.006853	0.108113	20624.00000	1.58	0	44	340	0	0	0	146	1335	1308	1549	97	105	1575	65012	104	110	68	360	47	66	0	654	1182	0	884	0	0	12	78	229	704	112	146	95	72	90	108	48	152	344	0	0	15387	4691	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000286.spe	513.50	7.45	1	0.018357	-0.019330	0.006835	0.108113	20260.00000	1.60	29	60	307	13	0	0	141	1249	1301	1592	94	164	1388	62717	162	145	46	336	0	41	0	614	1293	0	713	0	0	0	96	312	773	91	122	0	31	89	104	0	79	439	0	0	15137	4554	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000287.spe	514.00	7.45	1	0.018353	-0.019330	0.006895	0.108113	19742.00000	1.37	15	78	324	0	0	0	110	1202	1356	1671	88	142	1447	58659	141	164	62	293	0	117	0	585	1314	0	615	0	0	0	101	296	803	98	174	0	23	115	58	87	144	336	0	0	14762	4529	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000288.spe	514.50	7.45	1	0.018355	-0.019330	0.006925	0.108113	19569.00000	1.43	20	51	377	11	0	0	128	1178	1290	1588	22	129	1457	57759	201	95	105	240	0	153	27	566	1305	0	611	0	0	0	78	202	730	94	88	105	109	159	75	96	125	271	0	174480609822397	14561	4715	
C:\Data\BAS_sjro\May_2016\LP3B_XRF\XRF data\L000289.spe	515.00	7.45	1	0.018356	-0.019330	0.006878	0.108113	19818.00000	1.40	13	49	345	4	0	0	136	1279	1283	1472	70	97	1526	59253	63	119	171	287	0	0	0	658	1260	39	673	0	0	0	92	232	688	140	161	125	115	172	123	0	24	363	0	791666978146269	14813	4704	
